IDgroup,GroupMembers,Name_Last,Ocurrence_LastName,HomePlanet,CryoSleep,Destination,Age,VIP,ExpRS,ExpFC,ExpSM,ExpSpa,ExpVR,Cabin_Deck,Cabin_num,Cabin_isPort,ExpTotal,Exp_zero,Transported
258,1,Cooperkins,12.0,Earth,0.0,Trappist,22,0.0,0,0,313,299,92,F,50,0.0,704,False,False
260,1,Inderly,2.0,Europa,0.0,Trappist,26,0.0,0,4810,0,981,2054,E,16,0.0,7845,False,False
261,1,Bookerson,8.0,Earth,0.0,Trappist,26,0.0,66,29,0,0,803,F,56,1.0,898,False,False
263,1,Merkins,8.0,Earth,1.0,Trappist,28,0.0,0,0,0,0,0,G,43,1.0,0,True,True
265,1,Herpumble,3.0,Europa,1.0,Trappist,39,0.0,0,0,0,0,0,D,8,0.0,0,True,True
267,1,Sancockett,4.0,Earth,0.0,Trappist,13,0.0,118,0,0,754,1,F,51,0.0,873,False,False
269,1,Polliamposs,9.0,Earth,0.0,Cancri,47,0.0,0,231,592,0,0,F,52,0.0,823,False,True
270,1,Fryersonis,14.0,Earth,0.0,Trappist,63,0.0,0,25,128,0,1240,F,59,1.0,1393,False,False
275,1,Obnoble,3.0,Europa,1.0,Cancri,32,0.0,0,0,0,0,0,D,9,0.0,0,True,True
277,1,Mcdanield,7.0,Earth,0.0,Cancri,50,0.0,44,2390,0,53,0,F,61,1.0,2487,False,True
278,2,Beachez,7.0,Earth,0.0,Trappist,35,0.0,0,0,0,888,315,G,696,1.0,1203,False,False
278,2,Beachez,7.0,Earth,0.0,Trappist,45,0.0,0,97,0,14,333,G,45,1.0,444,False,False
281,1,Pierry,8.0,Earth,0.0,Trappist,19,0.0,0,0,2078,0,0,F,63,1.0,2078,False,True
282,1,Baketton,6.0,Earth,0.0,Trappist,21,0.0,0,918,0,0,0,F,54,0.0,918,False,True
283,2,Santin,8.0,Earth,1.0,PSO,29,0.0,0,0,0,0,0,G,46,1.0,0,True,True
283,2,Santin,8.0,Earth,0.0,Trappist,22,0.0,146,654,1,0,2,F,64,1.0,803,False,True
285,2,Invebodene,11.0,Europa,1.0,Trappist,14,0.0,0,0,0,0,0,E,16,1.0,0,True,True
285,2,Invebodene,11.0,Europa,1.0,Cancri,42,0.0,0,0,0,0,0,E,16,1.0,0,True,True
286,1,Jimes,6.0,Earth,0.0,Cancri,57,0.0,3,1281,29,162,13,F,65,1.0,1488,False,False
287,2,Bootty,4.0,Europa,1.0,Cancri,39,0.0,0,0,0,0,0,E,325,1.0,0,True,True
287,2,Bootty,4.0,Europa,0.0,Trappist,28,0.0,0,587,32,6,1460,B,12,1.0,2085,False,False
288,1,Delez,5.0,Earth,0.0,Cancri,19,0.0,0,0,0,0,828,F,55,0.0,828,False,False
289,1,Objeciane,6.0,Europa,1.0,Cancri,19,0.0,0,0,0,0,0,C,12,0.0,0,True,True
290,4,Excialing,8.0,Europa,0.0,Cancri,26,0.0,0,4458,0,1157,262,B,7,0.0,5877,False,True
290,4,Excialing,8.0,Europa,1.0,Trappist,17,0.0,0,0,0,0,0,B,7,0.0,0,True,True
290,4,Excialing,8.0,Europa,1.0,Trappist,43,0.0,0,0,0,0,0,B,7,0.0,0,True,True
290,4,Excialing,8.0,Europa,0.0,Cancri,9,0.0,0,0,0,0,0,B,7,0.0,0,True,True
291,1,Brakeril,4.0,Europa,0.0,Trappist,40,0.0,0,6500,88,1090,0,D,10,0.0,7678,False,True
294,1,Roforhauge,4.0,Europa,1.0,Trappist,50,0.0,0,0,0,0,0,B,8,0.0,0,True,True
297,1,Gardonadox,9.0,Earth,0.0,Trappist,24,0.0,90,2,1324,17,0,G,47,1.0,1433,False,True
298,1,Sorbitter,6.0,Europa,1.0,Cancri,57,0.0,0,0,0,0,0,A,3,1.0,0,True,True
301,1,Wriggins,4.0,Earth,1.0,Trappist,16,0.0,0,0,0,0,0,G,696,0.0,0,True,False
302,1,Shephendry,8.0,Earth,0.0,Trappist,23,0.0,0,0,15,0,1370,F,67,1.0,1385,False,False
303,1,Kirklander,5.0,Earth,1.0,Trappist,23,0.0,0,0,0,0,0,G,41,0.0,0,True,True
304,1,Ausivetpul,3.0,Europa,0.0,Trappist,28,0.0,0,422,0,1851,5166,E,18,0.0,7439,False,False
305,1,Geousker,1.0,Europa,0.0,Cancri,23,0.0,0,584,0,20,2469,C,7,1.0,3073,False,False
306,1,Estevesters,4.0,Earth,0.0,Trappist,23,0.0,368,175,259,1,101,E,19,0.0,904,False,False
307,1,Hickett,10.0,Earth,0.0,Trappist,18,0.0,0,0,1359,0,0,F,59,0.0,1359,False,True
309,1,Bowerson,1.0,Earth,0.0,Trappist,18,0.0,1194,0,157,6,0,F,60,0.0,1357,False,False
310,1,Coudered,5.0,Europa,0.0,Trappist,67,0.0,57,230,0,4476,241,E,239,1.0,5004,False,False
313,4,Mckinsond,13.0,Earth,0.0,PSO,60,0.0,7,540,1,0,4,F,68,1.0,552,False,True
313,4,Mckinsond,13.0,Earth,1.0,Cancri,22,0.0,0,0,0,0,0,G,50,1.0,0,True,True
313,4,Mckinsond,13.0,Earth,0.0,Cancri,49,0.0,331,0,0,318,0,F,68,1.0,649,False,True
313,4,Mckinsond,13.0,Earth,0.0,Cancri,0,0.0,0,0,0,0,0,G,50,1.0,0,True,True
314,1,Kochroeders,4.0,Earth,0.0,Cancri,26,0.0,386,0,74,0,1330,G,51,1.0,1790,False,False
315,1,Valezaley,11.0,Earth,1.0,PSO,35,0.0,0,0,0,0,0,G,42,0.0,0,True,True
316,2,Sorbitter,6.0,Europa,0.0,Trappist,24,0.0,0,2628,714,170,0,B,9,0.0,3512,False,True
316,2,Sorbitter,6.0,Europa,1.0,Trappist,20,0.0,0,0,0,0,0,B,9,0.0,0,True,True
320,2,Bellarkerd,10.0,Earth,0.0,Trappist,18,0.0,0,2,0,740,0,G,44,0.0,742,False,False
320,2,Bellarkerd,10.0,Earth,0.0,Trappist,21,0.0,0,5,3,0,783,G,44,0.0,791,False,False
321,1,Bache,5.0,Mars,0.0,Trappist,59,1.0,1018,0,209,0,0,F,61,0.0,1227,False,False
322,1,Blange,8.0,Earth,1.0,PSO,13,0.0,0,0,0,0,0,G,45,0.0,0,True,False
324,1,Hooperez,3.0,Earth,1.0,Cancri,43,0.0,0,0,0,0,0,G,53,1.0,0,True,False
326,1,Edwartizman,7.0,Earth,1.0,Trappist,29,0.0,0,0,0,0,0,G,47,0.0,0,True,False
327,1,Ocherman,7.0,Earth,0.0,Trappist,19,0.0,17,0,784,0,2,G,696,0.0,803,False,True
330,3,Siveduced,4.0,Europa,0.0,Trappist,2,0.0,0,0,0,0,0,C,14,0.0,0,True,True
330,3,,,Europa,0.0,Trappist,32,0.0,247,4651,0,46,202,C,14,0.0,5146,False,True
330,3,Siveduced,4.0,Europa,0.0,Trappist,33,0.0,443,317,0,148,1260,C,14,0.0,2168,False,False
331,1,Burchard,6.0,Earth,0.0,Trappist,25,0.0,0,0,251,0,552,F,72,1.0,803,False,False
333,1,Melie,3.0,Mars,1.0,Cancri,29,0.0,0,0,0,0,0,F,73,1.0,0,True,True
334,1,Mushe,4.0,Mars,0.0,Trappist,29,0.0,5715,2,211,1476,0,F,62,0.0,7404,False,False
336,1,Cookson,8.0,Earth,0.0,Trappist,44,0.0,695,1,16,0,0,F,74,1.0,712,False,False
337,3,Perle,4.0,Mars,1.0,Cancri,2,0.0,0,0,0,0,0,F,63,0.0,0,True,True
337,3,Perle,4.0,Mars,0.0,Trappist,19,0.0,417,349,634,3,1057,F,63,0.0,2460,False,True
337,3,,,Mars,0.0,Cancri,0,0.0,0,0,0,0,0,F,63,0.0,0,True,True
338,1,Guerson,14.0,Earth,1.0,Trappist,18,0.0,0,0,0,0,0,G,48,0.0,0,True,True
340,1,Poille,1.0,Europa,1.0,Cancri,38,0.0,0,0,0,0,0,B,10,0.0,0,True,True
341,1,Webstephrey,10.0,Earth,1.0,PSO,5,0.0,0,0,0,0,0,G,57,1.0,0,True,False
343,1,Salez,5.0,Earth,0.0,PSO,31,0.0,121,0,0,274,907,F,76,1.0,1302,False,False
345,1,Racke,4.0,Mars,1.0,Trappist,30,0.0,0,0,0,0,0,E,21,0.0,0,True,False
346,1,Chanan,11.0,Earth,1.0,Cancri,15,0.0,0,0,0,0,0,G,59,1.0,0,True,True
347,1,Kraie,6.0,Mars,0.0,Trappist,27,0.0,434,0,1434,0,0,F,64,0.0,1868,False,False
348,2,Mane,4.0,Mars,0.0,Trappist,22,0.0,142,2876,202,3,0,D,12,1.0,3223,False,True
348,2,Mane,4.0,Mars,0.0,Trappist,36,0.0,520,0,1865,0,0,F,922,1.0,2385,False,True
350,1,Burchanez,6.0,Earth,1.0,PSO,14,0.0,0,0,0,0,0,G,60,1.0,0,True,True
352,1,Strad,2.0,Mars,0.0,Trappist,23,0.0,2001,0,2975,0,0,F,78,1.0,4976,False,False
355,1,Warrison,7.0,Earth,1.0,Trappist,18,0.0,0,0,0,0,0,G,696,0.0,0,True,True
356,1,Gloyanthy,6.0,Europa,1.0,Cancri,36,0.0,0,0,0,0,0,B,15,1.0,0,True,True
357,1,Mcleaney,6.0,Earth,0.0,Trappist,41,0.0,0,1198,0,124,572,F,65,0.0,1894,False,False
358,2,Connon,8.0,Earth,1.0,Trappist,50,0.0,0,0,0,0,0,G,50,0.0,0,True,True
358,2,Connon,8.0,Earth,1.0,PSO,32,0.0,0,0,0,0,0,G,50,0.0,0,True,True
359,1,Popez,5.0,Earth,0.0,PSO,26,0.0,148,0,453,0,88,F,66,0.0,689,False,False
360,1,Staffersby,4.0,Earth,0.0,Trappist,15,0.0,358,212,33,0,112,F,67,0.0,715,False,False
361,1,Headardyer,6.0,Earth,0.0,Cancri,33,0.0,0,36,0,280,417,F,68,0.0,733,False,True
365,1,Jacostaney,10.0,Earth,0.0,Cancri,29,0.0,0,0,0,685,21,G,51,0.0,706,False,False
368,2,Perte,5.0,Mars,0.0,Trappist,26,0.0,2832,107,4447,15,4,F,82,1.0,7405,False,False
368,2,Perte,5.0,Mars,1.0,Trappist,61,0.0,0,0,0,0,0,F,82,1.0,0,True,True
369,1,Pottonalden,6.0,Earth,0.0,Trappist,24,0.0,0,0,592,177,58,G,53,0.0,827,False,True
370,1,Coffmaney,4.0,Earth,0.0,Trappist,30,0.0,0,95,0,441,1023,F,83,1.0,1559,False,False
371,1,Dutte,6.0,Mars,1.0,Trappist,24,0.0,0,0,0,0,0,F,84,1.0,0,True,True
372,1,,,Earth,0.0,Trappist,24,0.0,0,5,0,2766,0,F,85,1.0,2771,False,False
373,1,Mcneiderson,4.0,Earth,1.0,Trappist,41,0.0,0,0,0,0,0,G,62,1.0,0,True,False
375,1,Vincenton,15.0,Earth,0.0,Trappist,20,0.0,0,0,558,0,230,E,22,1.0,788,False,False
376,1,Spentley,6.0,Earth,0.0,Trappist,22,0.0,116,0,786,6,0,G,54,0.0,908,False,True
377,1,Excialing,8.0,Europa,0.0,Cancri,63,0.0,0,1068,0,176,8188,C,15,0.0,9432,False,False
378,7,Pirejus,11.0,Europa,0.0,Cancri,18,0.0,17,215,4,5132,697,B,11,0.0,6065,False,False
378,7,Pirejus,11.0,Europa,1.0,Cancri,21,0.0,0,0,0,0,0,B,11,0.0,0,True,True
378,7,Pirejus,11.0,Europa,0.0,Trappist,79,0.0,5649,235,7,2579,2175,B,11,0.0,10645,False,False
378,7,Pirejus,11.0,Europa,1.0,Trappist,56,0.0,0,0,0,0,0,B,11,0.0,0,True,True
378,7,Pirejus,11.0,Europa,1.0,Trappist,13,0.0,0,0,0,0,0,B,11,0.0,0,True,True
378,7,Pirejus,11.0,Europa,0.0,Trappist,33,0.0,0,2491,6,1173,1059,B,11,0.0,4729,False,False
378,7,Pirejus,11.0,Europa,1.0,Trappist,32,0.0,0,0,0,0,0,B,11,0.0,0,True,True
379,1,Moodson,7.0,Earth,0.0,Trappist,31,0.0,198,0,591,0,164,G,63,1.0,953,False,True
380,1,Fuelddid,3.0,Europa,1.0,Cancri,26,0.0,0,0,0,0,0,E,320,0.0,0,True,True
381,2,Mosteraked,14.0,Europa,1.0,Cancri,18,0.0,0,0,0,0,0,B,16,1.0,0,True,True
381,2,Mosteraked,14.0,Europa,1.0,Cancri,38,0.0,0,0,0,0,0,B,16,1.0,0,True,True
382,1,Floydendley,5.0,Earth,0.0,Trappist,23,0.0,348,0,0,4,368,G,64,1.0,720,False,False
383,2,Wagnerray,13.0,Earth,0.0,Trappist,28,0.0,82,773,0,3693,140,G,55,0.0,4688,False,False
383,2,Wagnerray,13.0,Earth,1.0,PSO,34,0.0,0,0,0,0,0,G,55,0.0,0,True,False
384,2,Simpsonks,13.0,Earth,0.0,Cancri,0,0.0,0,0,0,0,0,G,56,0.0,0,True,True
384,2,Simpsonks,13.0,Earth,0.0,Trappist,14,0.0,3,0,881,25,0,G,56,0.0,909,False,True
385,1,Klinson,5.0,Earth,0.0,Trappist,23,0.0,13,747,0,0,128,G,65,1.0,888,False,False
387,1,Merce,11.0,Earth,1.0,Trappist,49,0.0,0,0,0,0,0,G,66,1.0,0,True,False
388,1,Sullones,10.0,Earth,1.0,Trappist,14,0.0,0,0,0,0,0,G,57,0.0,0,True,False
389,1,Savaraldez,12.0,Earth,0.0,Trappist,18,0.0,391,44,356,0,0,E,23,1.0,791,False,False
391,1,Cowsearney,2.0,Europa,0.0,PSO,27,1.0,69,5728,0,0,987,C,9,1.0,6784,False,True
392,1,Carreralend,10.0,Earth,0.0,Trappist,48,0.0,0,111,0,1508,0,E,24,1.0,1619,False,False
395,2,Hervel,3.0,Europa,0.0,Cancri,31,1.0,0,11003,552,8157,5688,B,17,1.0,25400,False,False
395,2,Hervel,3.0,Europa,0.0,Cancri,61,0.0,1,608,0,3835,1,B,17,1.0,4445,False,False
396,1,Robins,5.0,Earth,1.0,Trappist,18,0.0,0,0,0,0,0,G,59,0.0,0,True,True
397,1,Mepie,9.0,Mars,1.0,Trappist,45,0.0,0,0,0,0,0,F,69,0.0,0,True,True
398,1,Tité,10.0,Mars,0.0,Trappist,22,0.0,28,420,36,6011,3,D,13,0.0,6498,False,False
401,2,Pimne,10.0,Mars,0.0,Trappist,30,1.0,1056,0,0,0,0,D,14,0.0,1056,False,False
401,2,Pimne,10.0,Mars,0.0,Trappist,30,0.0,1770,0,0,13,0,D,14,0.0,1783,False,False
402,1,Sageng,12.0,Europa,1.0,Cancri,32,1.0,0,0,0,0,0,D,15,0.0,0,True,True
403,1,Wate,9.0,Mars,0.0,Trappist,43,1.0,353,896,0,0,2,D,13,1.0,1251,False,True
405,1,Flowensley,10.0,Earth,0.0,Cancri,17,0.0,177,543,0,310,7,F,89,1.0,1037,False,False
407,3,Mirez,8.0,Earth,0.0,Trappist,23,0.0,202,21,0,0,1699,G,69,1.0,1922,False,False
407,3,Mirez,8.0,Earth,0.0,Trappist,20,0.0,0,465,0,5,223,F,90,1.0,693,False,False
407,3,Mirez,8.0,Earth,1.0,Trappist,39,0.0,0,0,0,0,0,G,69,1.0,0,True,False
408,1,Ble,9.0,Mars,0.0,Trappist,35,0.0,1134,113,52,0,0,E,25,1.0,1299,False,False
409,1,Iccle,5.0,Mars,0.0,Trappist,31,0.0,0,0,1116,2,0,F,71,0.0,1118,False,False
410,1,Roachoanand,7.0,Earth,0.0,Cancri,21,0.0,0,150,0,567,0,F,72,0.0,717,False,False
411,1,Rushorney,5.0,Earth,0.0,Trappist,16,0.0,691,0,101,140,0,F,91,1.0,932,False,False
412,1,Quelfly,6.0,Europa,0.0,Trappist,60,0.0,0,7255,5952,1537,0,C,11,1.0,14744,False,True
413,1,Steinardson,8.0,Earth,0.0,Trappist,18,0.0,0,157,0,352,60,F,92,1.0,569,False,False
415,1,Pierry,8.0,Earth,1.0,Trappist,42,0.0,0,0,0,0,0,G,60,0.0,0,True,False
417,3,Poicaptic,2.0,Europa,1.0,Cancri,68,0.0,0,0,0,0,0,B,18,1.0,0,True,True
417,3,Unhearfus,6.0,Europa,0.0,Cancri,22,0.0,0,1170,0,5467,1241,B,18,1.0,7878,False,False
417,3,Unhearfus,6.0,Europa,1.0,Trappist,59,0.0,0,0,0,0,0,B,18,1.0,0,True,True
423,1,Pumbody,3.0,Europa,0.0,Trappist,36,0.0,8,3584,0,13,57,B,19,1.0,3662,False,True
425,3,Fiha,6.0,Mars,0.0,Trappist,37,0.0,1094,2,26,34,1,F,96,1.0,1157,False,False
425,3,Fiha,6.0,Mars,1.0,Trappist,3,0.0,0,0,0,0,0,F,96,1.0,0,True,True
425,3,Fiha,6.0,Mars,1.0,Trappist,31,0.0,0,0,0,0,0,F,96,1.0,0,True,True
427,1,Efulows,2.0,Europa,0.0,Trappist,31,0.0,417,1527,7185,562,792,E,26,1.0,10483,False,True
428,1,Chocaters,6.0,Europa,0.0,Trappist,29,0.0,0,4118,0,715,3139,C,16,0.0,7972,False,True
429,2,Ineysive,6.0,Europa,0.0,Cancri,20,0.0,2,10116,0,2,225,A,5,0.0,10345,False,True
429,2,Ineysive,6.0,Europa,1.0,Cancri,46,0.0,0,0,0,0,0,A,5,0.0,0,True,True
430,1,Jorden,9.0,Earth,0.0,Trappist,29,0.0,0,1026,0,16,0,F,75,0.0,1042,False,True
431,1,Melto,4.0,Mars,1.0,Trappist,43,0.0,0,0,0,0,0,F,97,1.0,0,True,True
432,1,Knike,10.0,Mars,0.0,Trappist,17,0.0,1483,10,0,0,0,F,76,0.0,1493,False,False
433,2,Mormonized,6.0,Europa,1.0,Cancri,27,0.0,0,0,0,0,0,B,20,1.0,0,True,True
433,2,Mormonized,6.0,Europa,0.0,Trappist,47,0.0,4,891,0,2962,3656,B,20,1.0,7513,False,False
434,1,Pread,11.0,Mars,1.0,Trappist,45,0.0,0,0,0,0,0,F,77,0.0,0,True,True
435,1,Willynnedy,8.0,Earth,1.0,Trappist,17,0.0,0,0,0,0,0,G,62,0.0,0,True,True
436,2,Hodes,9.0,Earth,0.0,Cancri,10,0.0,0,0,0,0,0,G,63,0.0,0,True,True
436,2,Hodes,9.0,Earth,0.0,PSO,56,0.0,46,11,0,622,0,G,63,0.0,679,False,False
437,2,Oneiles,16.0,Earth,0.0,Trappist,39,0.0,382,0,22,467,0,F,78,0.0,871,False,False
437,2,Oneiles,16.0,Earth,0.0,PSO,40,0.0,7,0,840,26,0,F,78,0.0,873,False,False
438,1,Diateous,6.0,Europa,1.0,Trappist,40,0.0,0,0,0,0,0,B,13,0.0,0,True,True
439,1,Unciate,2.0,Europa,0.0,Cancri,34,0.0,79,5637,45,1936,56,C,13,1.0,7753,False,False
441,1,Hahnstonsen,8.0,Earth,0.0,Cancri,32,0.0,0,0,0,722,0,F,79,0.0,722,False,False
442,1,Armstromez,7.0,Earth,0.0,Trappist,35,0.0,7,1043,0,0,0,F,98,1.0,1050,False,False
444,2,Curte,3.0,Mars,0.0,Trappist,32,1.0,2484,429,102,0,0,D,15,1.0,3015,False,False
444,2,Curte,3.0,Mars,0.0,Trappist,26,1.0,1869,0,136,0,0,F,99,1.0,2005,False,False
445,2,Marshopper,5.0,Earth,0.0,Trappist,25,0.0,1352,0,0,24,799,F,80,0.0,2175,False,False
445,2,Marshopper,5.0,Earth,0.0,Trappist,26,0.0,0,0,0,77,715,E,25,0.0,792,False,False
446,1,Singmage,3.0,Europa,1.0,Cancri,22,0.0,0,0,0,0,0,B,21,1.0,0,True,True
447,1,Mcclayton,3.0,Earth,0.0,Trappist,22,0.0,9,0,795,0,0,F,81,0.0,804,False,True
448,2,Hoppernardy,9.0,Earth,0.0,Trappist,24,0.0,757,0,0,32,0,E,27,1.0,789,False,False
448,2,,,Earth,1.0,PSO,32,0.0,0,0,0,0,0,G,71,1.0,0,True,True
449,1,Moongton,6.0,Earth,1.0,Trappist,11,0.0,0,0,0,0,0,G,64,0.0,0,True,True
452,1,Ecart,7.0,Mars,1.0,Trappist,22,0.0,0,0,0,0,0,E,26,0.0,0,True,True
453,3,Taptiritty,5.0,Europa,1.0,Trappist,19,0.0,0,0,0,0,0,B,14,0.0,0,True,True
453,3,Taptiritty,5.0,Europa,1.0,Cancri,34,0.0,0,0,0,0,0,E,325,0.0,0,True,True
453,3,Taptiritty,5.0,Europa,1.0,Trappist,74,0.0,0,0,0,0,0,B,14,0.0,0,True,True
454,3,Geoconne,5.0,Europa,0.0,Cancri,28,1.0,5,4288,0,745,5,B,15,0.0,5043,False,True
454,3,Fushausive,9.0,Europa,1.0,Trappist,42,0.0,0,0,0,0,0,B,15,0.0,0,True,True
454,3,Geoconne,5.0,Europa,1.0,Trappist,43,0.0,0,0,0,0,0,B,15,0.0,0,True,True
456,1,Hinetthews,10.0,Earth,0.0,Trappist,55,0.0,210,185,188,59,73,F,83,0.0,715,False,False
457,3,Poperez,5.0,Earth,0.0,PSO,19,0.0,0,0,747,26,0,G,72,1.0,773,False,True
457,3,Poperez,5.0,Earth,1.0,Trappist,6,0.0,0,0,0,0,0,G,72,1.0,0,True,False
457,3,Poperez,5.0,Earth,0.0,Trappist,7,0.0,0,0,0,0,0,G,72,1.0,0,True,False
458,1,Bedectical,1.0,Europa,1.0,Cancri,28,0.0,0,0,0,0,0,D,16,0.0,0,True,True
459,1,Nichoan,10.0,Earth,0.0,Trappist,15,0.0,2156,0,0,59,2,F,84,0.0,2217,False,False
460,1,Jenningley,2.0,Earth,1.0,PSO,24,0.0,0,0,0,0,0,G,65,0.0,0,True,True
461,3,Yorkland,13.0,Earth,0.0,PSO,31,0.0,0,869,0,0,0,E,27,0.0,869,False,True
461,3,Yorkland,13.0,Earth,0.0,Trappist,22,0.0,0,70,182,612,20,F,85,0.0,884,False,True
461,3,Yorkland,13.0,Earth,0.0,Cancri,1,0.0,0,0,0,0,0,G,66,0.0,0,True,True
462,1,Sosanturney,6.0,Earth,1.0,Trappist,50,0.0,0,0,0,0,0,G,67,0.0,0,True,False
463,2,Staf,7.0,Mars,0.0,Trappist,34,0.0,865,0,257,157,35,F,100,1.0,1314,False,False
463,2,Staf,7.0,Mars,0.0,Trappist,14,0.0,928,852,81,0,0,F,100,1.0,1861,False,False
465,2,Chaellerty,7.0,Earth,0.0,Trappist,19,0.0,4,10,0,1178,428,E,28,1.0,1620,False,False
465,2,Chaellerty,7.0,Earth,0.0,Trappist,29,0.0,0,654,22,146,4,E,28,1.0,826,False,True
466,1,Beachez,7.0,Earth,0.0,Trappist,36,0.0,0,0,863,1,1,F,101,1.0,865,False,False
468,1,Wynneyerson,2.0,Earth,1.0,Trappist,34,0.0,0,0,0,0,0,G,696,0.0,0,True,False
470,2,Binie,3.0,Mars,1.0,Cancri,25,0.0,0,0,0,0,0,F,86,0.0,0,True,True
470,2,Binie,3.0,Mars,1.0,Trappist,36,0.0,0,0,0,0,0,F,86,0.0,0,True,True
471,2,Fuelisent,5.0,Europa,0.0,Trappist,16,0.0,0,45,2,5183,170,B,22,1.0,5400,False,False
471,2,Fuelisent,5.0,Europa,0.0,Cancri,30,0.0,0,7972,0,0,4,B,22,1.0,7976,False,True
472,1,Solinez,11.0,Earth,0.0,PSO,37,0.0,0,10,544,9,299,F,87,0.0,862,False,False
474,1,Chardst,4.0,Earth,1.0,Cancri,15,0.0,0,0,0,0,0,G,69,0.0,0,True,True
475,1,Gilesonston,6.0,Earth,0.0,Trappist,36,0.0,0,0,38,9,943,E,29,1.0,990,False,False
476,3,Chiff,3.0,Mars,0.0,PSO,27,0.0,1198,6,145,144,0,F,103,1.0,1493,False,False
476,3,Chiff,3.0,Mars,1.0,Trappist,27,0.0,0,0,0,0,0,F,103,1.0,0,True,True
476,3,Chiff,3.0,Mars,1.0,Trappist,12,0.0,0,0,0,0,0,F,103,1.0,0,True,True
477,1,Moongton,6.0,Earth,0.0,Trappist,22,0.0,0,5,0,1619,0,E,30,1.0,1624,False,False
480,1,Mcdanield,7.0,Earth,0.0,Trappist,27,0.0,581,34,23,0,275,G,74,1.0,913,False,False
481,1,Peckerson,6.0,Earth,1.0,Trappist,13,0.0,0,0,0,0,0,G,70,0.0,0,True,True
482,2,Mallerez,10.0,Earth,0.0,Trappist,27,0.0,0,118,0,5,665,E,28,0.0,788,False,False
482,2,Mallerez,10.0,Earth,0.0,Trappist,28,0.0,0,14,0,0,615,F,88,0.0,629,False,False
485,1,Unloweedic,3.0,Europa,0.0,Cancri,21,0.0,0,33,0,3348,55,B,17,0.0,3436,False,False
487,1,Obeaded,8.0,Europa,0.0,Trappist,39,0.0,172,1794,12,4303,246,C,19,0.0,6527,False,False
488,1,Vantonson,10.0,Earth,1.0,PSO,28,0.0,0,0,0,0,0,G,76,1.0,0,True,False
490,1,Kirklander,5.0,Earth,1.0,Trappist,14,0.0,0,0,0,0,0,G,71,0.0,0,True,True
498,2,Preent,2.0,Europa,1.0,Cancri,27,0.0,0,0,0,0,0,E,320,0.0,0,True,True
498,2,Preent,2.0,Europa,1.0,Cancri,46,0.0,0,0,0,0,0,B,18,0.0,0,True,True
499,2,Meake,11.0,Mars,1.0,Cancri,27,0.0,0,0,0,0,0,F,89,0.0,0,True,True
499,2,Meake,11.0,Mars,0.0,Trappist,21,0.0,0,0,0,0,0,E,29,0.0,0,True,False
500,1,Cakie,3.0,Mars,0.0,Cancri,21,0.0,513,0,1749,82,0,D,19,1.0,2344,False,True
501,1,Spedlybood,8.0,Europa,0.0,Trappist,42,0.0,0,929,967,1441,481,E,32,1.0,3818,False,False
502,1,Swell,1.0,Mars,0.0,Trappist,22,0.0,10,0,817,471,0,E,298,1.0,1298,False,False
503,3,Fone,11.0,Mars,0.0,Trappist,10,0.0,0,0,0,0,0,F,90,0.0,0,True,True
503,3,Fone,11.0,Mars,0.0,Trappist,43,0.0,1821,0,47,29,0,F,90,0.0,1897,False,False
503,3,Fone,11.0,Mars,0.0,Trappist,42,0.0,1246,35,16,0,0,E,31,0.0,1297,False,False
504,6,Unpasine,8.0,Europa,1.0,Cancri,18,0.0,0,0,0,0,0,B,19,0.0,0,True,True
504,6,Unpasine,8.0,Europa,1.0,Cancri,54,0.0,0,0,0,0,0,B,19,0.0,0,True,True
504,6,Unpasine,8.0,Europa,1.0,Cancri,24,0.0,0,0,0,0,0,B,19,0.0,0,True,True
504,6,Unpasine,8.0,Europa,0.0,Trappist,64,0.0,0,1737,11,401,752,B,19,0.0,2901,False,False
504,6,Unpasine,8.0,Europa,1.0,Cancri,18,0.0,0,0,0,0,0,B,19,0.0,0,True,True
504,6,Unpasine,8.0,Europa,1.0,Cancri,53,0.0,0,0,0,0,0,B,19,0.0,0,True,True
506,1,Backe,5.0,Mars,1.0,Trappist,23,0.0,0,0,0,0,0,F,91,0.0,0,True,True
507,1,Mccarry,7.0,Earth,0.0,Trappist,39,0.0,0,0,0,0,0,G,74,0.0,0,True,True
510,1,Sinecthex,3.0,Europa,0.0,Trappist,59,0.0,0,16521,0,323,0,C,16,1.0,16844,False,True
512,2,Nateansive,4.0,Europa,0.0,Cancri,32,0.0,0,5755,0,59,122,D,18,0.0,5936,False,True
512,2,Nateansive,4.0,Europa,1.0,Trappist,55,0.0,0,0,0,0,0,D,18,0.0,0,True,True
513,1,Blandez,6.0,Earth,1.0,PSO,21,0.0,0,0,0,0,0,G,78,1.0,0,True,True
515,1,Swinvul,3.0,Europa,1.0,Trappist,50,0.0,0,0,0,0,0,B,20,0.0,0,True,True
516,1,Eneurordry,1.0,Europa,0.0,Cancri,55,0.0,113,2492,41,0,2376,A,6,0.0,5022,False,False
517,1,Kimons,10.0,Earth,0.0,Trappist,28,0.0,1445,0,1,2,73,F,109,1.0,1521,False,False
518,1,Parta,5.0,Mars,1.0,Trappist,35,0.0,0,0,0,0,0,F,92,0.0,0,True,True
519,1,Farleyatton,11.0,Earth,1.0,Trappist,23,0.0,0,0,0,0,0,G,77,0.0,0,True,True
